PARTICIPANT_ID	TEST_SECTION_ID	SENTENCE	USER_INPUT	KEYSTROKE_ID	PRESS_TIME	RELEASE_TIME	LETTER	KEYCODE
159915	1735903	Lynn, got to the office OK.	Lynn, got to the office Ok.	82486310	1474040428265	1474040428476	SHIFT	16
159915	1735903	Lynn, got to the office OK.	Lynn, got to the office Ok.	82486314	1474040428464	1474040428546	L	76
159915	1735903	Lynn, got to the office OK.	Lynn, got to the office Ok.	82486321	1474040430015	1474040430147	y	89
159915	1735903	Lynn, got to the office OK.	Lynn, got to the office Ok.	82486330	1474040430246	1474040430331	n	78
159915	1735903	Lynn, got to the office OK.	Lynn, got to the office Ok.	82486337	1474040430400	1474040430515	n	78
159915	1735903	Lynn, got to the office OK.	Lynn, got to the office Ok.	82486344	1474040431514	1474040431637	,	188
159915	1735903	Lynn, got to the office OK.	Lynn, got to the office Ok.	82486503	1474040431721	1474040431803	 	32
159915	1735903	Lynn, got to the office OK.	Lynn, got to the office Ok.	82486508	1474040432290	1474040432418	g	71
159915	1735903	Lynn, got to the office OK.	Lynn, got to the office Ok.	82486512	1474040433494	1474040433620	o	79
159915	1735903	Lynn, got to the office OK.	Lynn, got to the office Ok.	82486517	1474040433636	1474040433737	t	84
159915	1735903	Lynn, got to the office OK.	Lynn, got to the office Ok.	82486524	1474040433805	1474040433920	 	32
159915	1735903	Lynn, got to the office OK.	Lynn, got to the office Ok.	82486591	1474040434205	1474040434321	t	84
159915	1735903	Lynn, got to the office OK.	Lynn, got to the office Ok.	82486594	1474040434338	1474040434453	o	79
159915	1735903	Lynn, got to the office OK.	Lynn, got to the office Ok.	82486602	1474040434553	1474040434641	 	32
159915	1735903	Lynn, got to the office OK.	Lynn, got to the office Ok.	82486609	1474040434753	1474040434855	t	84
159915	1735903	Lynn, got to the office OK.	Lynn, got to the office Ok.	82486617	1474040434923	1474040435023	h	72
159915	1735903	Lynn, got to the office OK.	Lynn, got to the office Ok.	82486722	1474040435043	1474040435176	e	69
159915	1735903	Lynn, got to the office OK.	Lynn, got to the office Ok.	82486727	1474040435239	1474040435355	 	32
159915	1735903	Lynn, got to the office OK.	Lynn, got to the office Ok.	82486738	1474040435744	1474040435839	o	79
159915	1735903	Lynn, got to the office OK.	Lynn, got to the office Ok.	82486748	1474040436024	1474040436108	f	70
159915	1735903	Lynn, got to the office OK.	Lynn, got to the office Ok.	82486757	1474040436193	1474040436292	f	70
159915	1735903	Lynn, got to the office OK.	Lynn, got to the office Ok.	82486889	1474040436316	1474040436424	i	73
159915	1735903	Lynn, got to the office OK.	Lynn, got to the office Ok.	82486893	1474040436493	1474040436725	c	67
159915	1735903	Lynn, got to the office OK.	Lynn, got to the office Ok.	82486898	1474040436640	1474040436809	e	69
159915	1735903	Lynn, got to the office OK.	Lynn, got to the office Ok.	82486905	1474040437178	1474040437279	 	32
159915	1735903	Lynn, got to the office OK.	Lynn, got to the office Ok.	82487031	1474040437376	1474040437766	SHIFT	16
159915	1735903	Lynn, got to the office OK.	Lynn, got to the office Ok.	82486911	1474040437629	1474040437742	O	79
159915	1735903	Lynn, got to the office OK.	Lynn, got to the office Ok.	82487039	1474040437879	1474040437978	k	75
159915	1735903	Lynn, got to the office OK.	Lynn, got to the office Ok.	82487049	1474040438211	1474040438380	.	190
159915	1735938	Just in case we haven't invited any of them.	Just in case we haven't invited any of them.	82487809	1474040443337	1474040443767	SHIFT	16
159915	1735938	Just in case we haven't invited any of them.	Just in case we haven't invited any of them.	82487817	1474040444089	1474040444272	SHIFT	16
159915	1735938	Just in case we haven't invited any of them.	Just in case we haven't invited any of them.	82487826	1474040444220	1474040444304	J	74
159915	1735938	Just in case we haven't invited any of them.	Just in case we haven't invited any of them.	82487834	1474040444389	1474040444469	u	85
159915	1735938	Just in case we haven't invited any of them.	Just in case we haven't invited any of them.	82487844	1474040444505	1474040444637	s	83
159915	1735938	Just in case we haven't invited any of them.	Just in case we haven't invited any of them.	82487852	1474040444790	1474040444890	t	84
