PARTICIPANT_ID	TEST_SECTION_ID	SENTENCE	USER_INPUT	KEYSTROKE_ID	PRESS_TIME	RELEASE_TIME	LETTER	KEYCODE
67159	731349	Jan, sorry for the inconvenience.	Jan, sorry for the inconvenience. 	34739452	1472776311519	1472776311682	SHIFT	16
67159	731349	Jan, sorry for the inconvenience.	Jan, sorry for the inconvenience. 	34739455	1472776311623	1472776311730	J	74
67159	731349	Jan, sorry for the inconvenience.	Jan, sorry for the inconvenience. 	34739459	1472776311766	1472776311924	a	65
67159	731349	Jan, sorry for the inconvenience.	Jan, sorry for the inconvenience. 	34739462	1472776311853	1472776311954	n	78
67159	731349	Jan, sorry for the inconvenience.	Jan, sorry for the inconvenience. 	34739464	1472776312072	1472776312183	,	188
67159	731349	Jan, sorry for the inconvenience.	Jan, sorry for the inconvenience. 	34739496	1472776312136	1472776312235	 	32
67159	731349	Jan, sorry for the inconvenience.	Jan, sorry for the inconvenience. 	34739500	1472776312517	1472776312630	s	83
67159	731349	Jan, sorry for the inconvenience.	Jan, sorry for the inconvenience. 	34739504	1472776312578	1472776312658	o	79
67159	731349	Jan, sorry for the inconvenience.	Jan, sorry for the inconvenience. 	34739507	1472776312705	1472776312792	r	82
67159	731349	Jan, sorry for the inconvenience.	Jan, sorry for the inconvenience. 	34739508	1472776312847	1472776312962	r	82
67159	731349	Jan, sorry for the inconvenience.	Jan, sorry for the inconvenience. 	34739520	1472776312951	1472776313075	y	89
67159	731349	Jan, sorry for the inconvenience.	Jan, sorry for the inconvenience. 	34739522	1472776313071	1472776313178	 	32
67159	731349	Jan, sorry for the inconvenience.	Jan, sorry for the inconvenience. 	34739526	1472776313347	1472776313462	f	70
67159	731349	Jan, sorry for the inconvenience.	Jan, sorry for the inconvenience. 	34739529	1472776313451	1472776313538	o	79
67159	731349	Jan, sorry for the inconvenience.	Jan, sorry for the inconvenience. 	34739533	1472776313569	1472776313665	r	82
67159	731349	Jan, sorry for the inconvenience.	Jan, sorry for the inconvenience. 	34739550	1472776313633	1472776313709	 	32
67159	731349	Jan, sorry for the inconvenience.	Jan, sorry for the inconvenience. 	34739555	1472776313771	1472776313890	t	84
67159	731349	Jan, sorry for the inconvenience.	Jan, sorry for the inconvenience. 	34739553	1472776313800	1472776313890	h	72
67159	731349	Jan, sorry for the inconvenience.	Jan, sorry for the inconvenience. 	34739557	1472776313888	1472776314030	e	69
67159	731349	Jan, sorry for the inconvenience.	Jan, sorry for the inconvenience. 	34739559	1472776313954	1472776314038	 	32
67159	731349	Jan, sorry for the inconvenience.	Jan, sorry for the inconvenience. 	34739562	1472776314102	1472776314241	i	73
67159	731349	Jan, sorry for the inconvenience.	Jan, sorry for the inconvenience. 	34739579	1472776314174	1472776314305	n	78
67159	731349	Jan, sorry for the inconvenience.	Jan, sorry for the inconvenience. 	34739583	1472776314372	1472776314499	c	67
67159	731349	Jan, sorry for the inconvenience.	Jan, sorry for the inconvenience. 	34739586	1472776314473	1472776314556	o	79
67159	731349	Jan, sorry for the inconvenience.	Jan, sorry for the inconvenience. 	34739591	1472776314616	1472776314720	n	78
67159	731349	Jan, sorry for the inconvenience.	Jan, sorry for the inconvenience. 	34739662	1472776314958	1472776315078	v	86
67159	731349	Jan, sorry for the inconvenience.	Jan, sorry for the inconvenience. 	34739597	1472776315034	1472776315074	i	73
67159	731349	Jan, sorry for the inconvenience.	Jan, sorry for the inconvenience. 	34739670	1472776315391	1472776315442	=	187
67159	731349	Jan, sorry for the inconvenience.	Jan, sorry for the inconvenience. 	34739677	1472776315667	1472776315779	BKSP	8
67159	731349	Jan, sorry for the inconvenience.	Jan, sorry for the inconvenience. 	34739684	1472776315856	1472776315943	BKSP	8
67159	731349	Jan, sorry for the inconvenience.	Jan, sorry for the inconvenience. 	34739690	1472776315978	1472776316106	e	69
67159	731349	Jan, sorry for the inconvenience.	Jan, sorry for the inconvenience. 	34739696	1472776316070	1472776316149	n	78
67159	731349	Jan, sorry for the inconvenience.	Jan, sorry for the inconvenience. 	34739700	1472776316769	1472776316872	i	73
67159	731349	Jan, sorry for the inconvenience.	Jan, sorry for the inconvenience. 	34739704	1472776316914	1472776317038	e	69
67159	731349	Jan, sorry for the inconvenience.	Jan, sorry for the inconvenience. 	34739739	1472776317046	1472776317106	n	78
67159	731349	Jan, sorry for the inconvenience.	Jan, sorry for the inconvenience. 	34739748	1472776317241	1472776317389	e	69
67159	731349	Jan, sorry for the inconvenience.	Jan, sorry for the inconvenience. 	34739743	1472776317285	1472776317349	c	67
67159	731349	Jan, sorry for the inconvenience.	Jan, sorry for the inconvenience. 	34739752	1472776317381	1472776317481	.	190
67159	731349	Jan, sorry for the inconvenience.	Jan, sorry for the inconvenience. 	34739756	1472776317872	1472776317920	BKSP	8
67159	731349	Jan, sorry for the inconvenience.	Jan, sorry for the inconvenience. 	34739758	1472776317987	1472776318082	BKSP	8
67159	731349	Jan, sorry for the inconvenience.	Jan, sorry for the inconvenience. 	34739761	1472776318177	1472776318265	BKSP	8
67159	731349	Jan, sorry for the inconvenience.	Jan, sorry for the inconvenience. 	34739762	1472776318295	1472776318455	c	67
67159	731349	Jan, sorry for the inconvenience.	Jan, sorry for the inconvenience. 	34739770	1472776318383	1472776318499	e	69
67159	731349	Jan, sorry for the inconvenience.	Jan, sorry for the inconvenience. 	34739771	1472776318457	1472776318535	.	190
67159	731349	Jan, sorry for the inconvenience.	Jan, sorry for the inconvenience. 	34739773	1472776318493	1472776318587	 	32
67159	731358	She is a Baylor graduate and is very nice.	She is a Baylor graduate and is very nice	34739836	1472776320507	1472776320643	SHIFT	16
67159	731358	She is a Baylor graduate and is very nice.	She is a Baylor graduate and is very nice	34739838	1472776320587	1472776320707	S	83
67159	731358	She is a Baylor graduate and is very nice.	She is a Baylor graduate and is very nice	34739841	1472776320699	1472776320806	h	72
67159	731358	She is a Baylor graduate and is very nice.	She is a Baylor graduate and is very nice	34739843	1472776320755	1472776320890	e	69
67159	731358	She is a Baylor graduate and is very nice.	She is a Baylor graduate and is very nice	34739846	1472776320879	1472776320951	 	32
67159	731358	She is a Baylor graduate and is very nice.	She is a Baylor graduate and is very nice	34739849	1472776320997	1472776321093	i	73
67159	731358	She is a Baylor graduate and is very nice.	She is a Baylor graduate and is very nice	34739871	1472776321053	1472776321189	s	83
67159	731358	She is a Baylor graduate and is very nice.	She is a Baylor graduate and is very nice	34739873	1472776321137	1472776321213	 	32
67159	731358	She is a Baylor graduate and is very nice.	She is a Baylor graduate and is very nice	34739877	1472776321314	1472776321353	t	84
67159	731358	She is a Baylor graduate and is very nice.	She is a Baylor graduate and is very nice	34739881	1472776321667	1472776321719	BKSP	8
67159	731358	She is a Baylor graduate and is very nice.	She is a Baylor graduate and is very nice	34739882	1472776321775	1472776321899	a	65
67159	731358	She is a Baylor graduate and is very nice.	She is a Baylor graduate and is very nice	34739883	1472776321839	1472776321923	 	32
67159	731358	She is a Baylor graduate and is very nice.	She is a Baylor graduate and is very nice	34739900	1472776322132	1472776322361	SHIFT	16
67159	731358	She is a Baylor graduate and is very nice.	She is a Baylor graduate and is very nice	34739885	1472776322217	1472776322293	B	66
67159	731358	She is a Baylor graduate and is very nice.	She is a Baylor graduate and is very nice	34739904	1472776322664	1472776322804	a	65
67159	731358	She is a Baylor graduate and is very nice.	She is a Baylor graduate and is very nice	34739907	1472776322760	1472776322808	y	89
67159	731358	She is a Baylor graduate and is very nice.	She is a Baylor graduate and is very nice	34739912	1472776322931	1472776323007	l	76
67159	731358	She is a Baylor graduate and is very nice.	She is a Baylor graduate and is very nice	34739916	1472776323096	1472776323193	o	79
67159	731358	She is a Baylor graduate and is very nice.	She is a Baylor graduate and is very nice	34739919	1472776323202	1472776323292	r	82
67159	731358	She is a Baylor graduate and is very nice.	She is a Baylor graduate and is very nice	34739930	1472776323276	1472776323344	 	32
67159	731358	She is a Baylor graduate and is very nice.	She is a Baylor graduate and is very nice	34739932	1472776323577	1472776323681	g	71
67159	731358	She is a Baylor graduate and is very nice.	She is a Baylor graduate and is very nice	34739934	1472776323774	1472776323905	r	82
67159	731358	She is a Baylor graduate and is very nice.	She is a Baylor graduate and is very nice	34739937	1472776323866	1472776324073	a	65
67159	731358	She is a Baylor graduate and is very nice.	She is a Baylor graduate and is very nice	34739940	1472776324026	1472776324162	d	68
67159	731358	She is a Baylor graduate and is very nice.	She is a Baylor graduate and is very nice	34739970	1472776324130	1472776324210	u	85
67159	731358	She is a Baylor graduate and is very nice.	She is a Baylor graduate and is very nice	34739975	1472776324330	1472776324518	a	65
67159	731358	She is a Baylor graduate and is very nice.	She is a Baylor graduate and is very nice	34739979	1472776324547	1472776324703	t	84
67159	731358	She is a Baylor graduate and is very nice.	She is a Baylor graduate and is very nice	34739984	1472776324643	1472776324771	e	69
67159	731358	She is a Baylor graduate and is very nice.	She is a Baylor graduate and is very nice	34739988	1472776324763	1472776324847	 	32
67159	731358	She is a Baylor graduate and is very nice.	She is a Baylor graduate and is very nice	34739991	1472776325074	1472776325226	a	65
67159	731358	She is a Baylor graduate and is very nice.	She is a Baylor graduate and is very nice	34739994	1472776325178	1472776325253	n	78
67159	731358	She is a Baylor graduate and is very nice.	She is a Baylor graduate and is very nice	34739995	1472776325258	1472776325377	d	68
67159	731358	She is a Baylor graduate and is very nice.	She is a Baylor graduate and is very nice	34739996	1472776325318	1472776325390	 	32
67159	731358	She is a Baylor graduate and is very nice.	She is a Baylor graduate and is very nice	34739997	1472776325430	1472776325549	i	73
67159	731358	She is a Baylor graduate and is very nice.	She is a Baylor graduate and is very nice	34739998	1472776325494	1472776325609	s	83
67159	731358	She is a Baylor graduate and is very nice.	She is a Baylor graduate and is very nice	34740025	1472776325574	1472776325642	 	32
67159	731358	She is a Baylor graduate and is very nice.	She is a Baylor graduate and is very nice	34740032	1472776325767	1472776325874	v	86
67159	731358	She is a Baylor graduate and is very nice.	She is a Baylor graduate and is very nice	34740038	1472776325921	1472776326060	e	69
