PARTICIPANT_ID	TEST_SECTION_ID	SENTENCE	USER_INPUT	KEYSTROKE_ID	PRESS_TIME	RELEASE_TIME	LETTER	KEYCODE
379387	4093939	Where are they hitting the books at?	Where are they hitting the books at?	194480346	1477199505601	1477199505684	CAPS_LOCK	20
379387	4093939	Where are they hitting the books at?	Where are they hitting the books at?	194480348	1477199505660	1477199505721	W	87
379387	4093939	Where are they hitting the books at?	Where are they hitting the books at?	194480349	1477199505760	1477199505822	CAPS_LOCK	20
379387	4093939	Where are they hitting the books at?	Where are they hitting the books at?	194480350	1477199506247	1477199506314	h	72
379387	4093939	Where are they hitting the books at?	Where are they hitting the books at?	194480351	1477199506305	1477199506363	e	69
379387	4093939	Where are they hitting the books at?	Where are they hitting the books at?	194480352	1477199506448	1477199506518	r	82
379387	4093939	Where are they hitting the books at?	Where are they hitting the books at?	194480354	1477199506570	1477199506619	r	82
379387	4093939	Where are they hitting the books at?	Where are they hitting the books at?	194480385	1477199507295	1477199507355	BKSP	8
379387	4093939	Where are they hitting the books at?	Where are they hitting the books at?	194480388	1477199507316	1477199507411	e	69
379387	4093939	Where are they hitting the books at?	Where are they hitting the books at?	194480389	1477199507580	1477199507670	 	32
379387	4093939	Where are they hitting the books at?	Where are they hitting the books at?	194480391	1477199508147	1477199508209	a	65
379387	4093939	Where are they hitting the books at?	Where are they hitting the books at?	194480393	1477199508528	1477199508565	r	82
379387	4093939	Where are they hitting the books at?	Where are they hitting the books at?	194480396	1477199508585	1477199508676	e	69
379387	4093939	Where are they hitting the books at?	Where are they hitting the books at?	194480418	1477199508692	1477199508799	 	32
379387	4093939	Where are they hitting the books at?	Where are they hitting the books at?	194480420	1477199509216	1477199509284	t	84
379387	4093939	Where are they hitting the books at?	Where are they hitting the books at?	194480423	1477199509316	1477199509403	h	72
379387	4093939	Where are they hitting the books at?	Where are they hitting the books at?	194480426	1477199509534	1477199509588	e	69
379387	4093939	Where are they hitting the books at?	Where are they hitting the books at?	194480429	1477199509681	1477199509767	y	89
379387	4093939	Where are they hitting the books at?	Where are they hitting the books at?	194480450	1477199509834	1477199509933	 	32
379387	4093939	Where are they hitting the books at?	Where are they hitting the books at?	194480453	1477199510325	1477199510386	h	72
379387	4093939	Where are they hitting the books at?	Where are they hitting the books at?	194480456	1477199510449	1477199510545	i	73
379387	4093939	Where are they hitting the books at?	Where are they hitting the books at?	194480458	1477199510727	1477199510803	t	84
379387	4093939	Where are they hitting the books at?	Where are they hitting the books at?	194480460	1477199510869	1477199510921	t	84
379387	4093939	Where are they hitting the books at?	Where are they hitting the books at?	194480471	1477199510954	1477199511033	i	73
379387	4093939	Where are they hitting the books at?	Where are they hitting the books at?	194480472	1477199511106	1477199511198	n	78
379387	4093939	Where are they hitting the books at?	Where are they hitting the books at?	194480473	1477199511174	1477199511263	g	71
379387	4093939	Where are they hitting the books at?	Where are they hitting the books at?	194480474	1477199511279	1477199511379	 	32
379387	4093939	Where are they hitting the books at?	Where are they hitting the books at?	194480475	1477199512107	1477199512168	t	84
379387	4093939	Where are they hitting the books at?	Where are they hitting the books at?	194480486	1477199512215	1477199512302	h	72
379387	4093939	Where are they hitting the books at?	Where are they hitting the books at?	194480487	1477199512309	1477199512385	e	69
379387	4093939	Where are they hitting the books at?	Where are they hitting the books at?	194480488	1477199512415	1477199512515	 	32
379387	4093939	Where are they hitting the books at?	Where are they hitting the books at?	194480489	1477199513087	1477199513140	b	66
379387	4093939	Where are they hitting the books at?	Where are they hitting the books at?	194480490	1477199513385	1477199513442	o	79
379387	4093939	Where are they hitting the books at?	Where are they hitting the books at?	194480507	1477199513493	1477199513575	o	79
379387	4093939	Where are they hitting the books at?	Where are they hitting the books at?	194480508	1477199513639	1477199513739	k	75
379387	4093939	Where are they hitting the books at?	Where are they hitting the books at?	194480509	1477199513786	1477199513871	s	83
379387	4093939	Where are they hitting the books at?	Where are they hitting the books at?	194480510	1477199513886	1477199513971	 	32
379387	4093939	Where are they hitting the books at?	Where are they hitting the books at?	194480511	1477199514471	1477199514539	a	65
379387	4093939	Where are they hitting the books at?	Where are they hitting the books at?	194480540	1477199514506	1477199514602	t	84
379387	4093939	Where are they hitting the books at?	Where are they hitting the books at?	194480543	1477199515169	1477199515286	SHIFT	16
379387	4093939	Where are they hitting the books at?	Where are they hitting the books at?	194480546	1477199515232	1477199515286	?	191
379387	4093945	Get with David Lund.	Get with David Lund.	194480634	1477199519936	1477199520017	CAPS_LOCK	20
379387	4093945	Get with David Lund.	Get with David Lund.	194480636	1477199519991	1477199520060	G	71
379387	4093945	Get with David Lund.	Get with David Lund.	194480637	1477199520091	1477199520138	CAPS_LOCK	20
379387	4093945	Get with David Lund.	Get with David Lund.	194480638	1477199520392	1477199520477	e	69
379387	4093945	Get with David Lund.	Get with David Lund.	194480639	1477199520457	1477199520521	t	84
379387	4093945	Get with David Lund.	Get with David Lund.	194480640	1477199520608	1477199520704	 	32
379387	4093945	Get with David Lund.	Get with David Lund.	194480641	1477199521498	1477199521567	w	87
379387	4093945	Get with David Lund.	Get with David Lund.	194480656	1477199521581	1477199521661	i	73
379387	4093945	Get with David Lund.	Get with David Lund.	194480658	1477199521825	1477199521877	t	84
379387	4093945	Get with David Lund.	Get with David Lund.	194480659	1477199521888	1477199521977	h	72
379387	4093945	Get with David Lund.	Get with David Lund.	194480660	1477199522039	1477199522134	 	32
379387	4093945	Get with David Lund.	Get with David Lund.	194480661	1477199522389	1477199522467	CAPS_LOCK	20
