PARTICIPANT_ID	TEST_SECTION_ID	SENTENCE	USER_INPUT	KEYSTROKE_ID	PRESS_TIME	RELEASE_TIME	LETTER	KEYCODE
36718	398431	In a couple of weeks.	In a couple of weeks.	18950210	1472425476122	1472425476432	SHIFT	16
36718	398431	In a couple of weeks.	In a couple of weeks.	18950209	1472425476273	1472425476408	I	73
36718	398431	In a couple of weeks.	In a couple of weeks.	18950211	1472425476527	1472425476676	n	78
36718	398431	In a couple of weeks.	In a couple of weeks.	18950212	1472425476671	1472425476802	 	32
36718	398431	In a couple of weeks.	In a couple of weeks.	18950213	1472425476992	1472425477128	a	65
36718	398431	In a couple of weeks.	In a couple of weeks.	18950215	1472425477272	1472425477396	 	32
36718	398431	In a couple of weeks.	In a couple of weeks.	18950275	1472425477609	1472425477701	c	67
36718	398431	In a couple of weeks.	In a couple of weeks.	18950277	1472425478133	1472425478281	o	79
36718	398431	In a couple of weeks.	In a couple of weeks.	18950279	1472425478361	1472425478453	u	85
36718	398431	In a couple of weeks.	In a couple of weeks.	18950283	1472425478827	1472425478958	p	80
36718	398431	In a couple of weeks.	In a couple of weeks.	18950289	1472425479103	1472425479230	l	76
36718	398431	In a couple of weeks.	In a couple of weeks.	18950323	1472425479323	1472425479450	e	69
36718	398431	In a couple of weeks.	In a couple of weeks.	18950325	1472425479609	1472425479720	 	32
36718	398431	In a couple of weeks.	In a couple of weeks.	18950327	1472425480624	1472425480768	o	79
36718	398431	In a couple of weeks.	In a couple of weeks.	18950330	1472425480857	1472425480940	f	70
36718	398431	In a couple of weeks.	In a couple of weeks.	18950332	1472425481064	1472425481215	 	32
36718	398431	In a couple of weeks.	In a couple of weeks.	18950359	1472425481334	1472425481442	w	87
36718	398431	In a couple of weeks.	In a couple of weeks.	18950362	1472425481576	1472425481655	e	69
36718	398431	In a couple of weeks.	In a couple of weeks.	18950365	1472425481733	1472425481833	e	69
36718	398431	In a couple of weeks.	In a couple of weeks.	18950369	1472425482030	1472425482134	k	75
36718	398431	In a couple of weeks.	In a couple of weeks.	18950372	1472425482799	1472425482918	s	83
36718	398431	In a couple of weeks.	In a couple of weeks.	18950407	1472425482993	1472425483125	.	190
36718	398444	Antonio Guterres sent a message of condolences to Smith's widow.	Antonio Guterres sent a message of condolences to Smith's widow	18950546	1472425487379	1472425487735	SHIFT	16
36718	398444	Antonio Guterres sent a message of condolences to Smith's widow.	Antonio Guterres sent a message of condolences to Smith's widow	18950549	1472425487668	1472425487815	A	65
36718	398444	Antonio Guterres sent a message of condolences to Smith's widow.	Antonio Guterres sent a message of condolences to Smith's widow	18950553	1472425487865	1472425488029	n	78
36718	398444	Antonio Guterres sent a message of condolences to Smith's widow.	Antonio Guterres sent a message of condolences to Smith's widow	18950557	1472425488330	1472425488442	t	84
