PARTICIPANT_ID	TEST_SECTION_ID	SENTENCE	USER_INPUT	KEYSTROKE_ID	PRESS_TIME	RELEASE_TIME	LETTER	KEYCODE
455926	4910065	Thank you for all your help.	Tahnk you for all your hep. 	233083498	1478218064749	1478218064877	CAPS_LOCK	20
455926	4910065	Thank you for all your help.	Tahnk you for all your hep. 	233083499	1478218064790	1478218064892	T	84
455926	4910065	Thank you for all your help.	Tahnk you for all your hep. 	233083501	1478218064980	1478218065231	a	65
455926	4910065	Thank you for all your help.	Tahnk you for all your hep. 	233083500	1478218065029	1478218065133	h	72
455926	4910065	Thank you for all your help.	Tahnk you for all your hep. 	233083502	1478218065252	1478218065356	n	78
455926	4910065	Thank you for all your help.	Tahnk you for all your hep. 	233083503	1478218065421	1478218065604	k	75
455926	4910065	Thank you for all your help.	Tahnk you for all your hep. 	233083520	1478218065557	1478218065692	 	32
455926	4910065	Thank you for all your help.	Tahnk you for all your hep. 	233083521	1478218065804	1478218065932	y	89
455926	4910065	Thank you for all your help.	Tahnk you for all your hep. 	233083522	1478218065877	1478218066109	o	79
455926	4910065	Thank you for all your help.	Tahnk you for all your hep. 	233083523	1478218065980	1478218066204	u	85
455926	4910065	Thank you for all your help.	Tahnk you for all your hep. 	233083524	1478218066116	1478218066268	 	32
455926	4910065	Thank you for all your help.	Tahnk you for all your hep. 	233083525	1478218066694	1478218066797	f	70
455926	4910065	Thank you for all your help.	Tahnk you for all your hep. 	233083539	1478218066804	1478218066892	o	79
455926	4910065	Thank you for all your help.	Tahnk you for all your hep. 	233083541	1478218066941	1478218066988	r	82
455926	4910065	Thank you for all your help.	Tahnk you for all your hep. 	233083543	1478218067037	1478218067124	 	32
455926	4910065	Thank you for all your help.	Tahnk you for all your hep. 	233083545	1478218067276	1478218067340	l	76
455926	4910065	Thank you for all your help.	Tahnk you for all your hep. 	233083547	1478218067740	1478218067844	BKSP	8
455926	4910065	Thank you for all your help.	Tahnk you for all your hep. 	233083548	1478218068006	1478218068229	a	65
455926	4910065	Thank you for all your help.	Tahnk you for all your hep. 	233083549	1478218068293	1478218068372	l	76
455926	4910065	Thank you for all your help.	Tahnk you for all your hep. 	233083551	1478218068460	1478218068547	l	76
455926	4910065	Thank you for all your help.	Tahnk you for all your hep. 	233083554	1478218068677	1478218068820	 	32
455926	4910065	Thank you for all your help.	Tahnk you for all your hep. 	233083558	1478218068893	1478218069043	y	89
455926	4910065	Thank you for all your help.	Tahnk you for all your hep. 	233083565	1478218069020	1478218069172	o	79
455926	4910065	Thank you for all your help.	Tahnk you for all your hep. 	233083566	1478218069117	1478218069252	u	85
455926	4910065	Thank you for all your help.	Tahnk you for all your hep. 	233083567	1478218069284	1478218069404	r	82
455926	4910065	Thank you for all your help.	Tahnk you for all your hep. 	233083568	1478218069396	1478218069501	 	32
455926	4910065	Thank you for all your help.	Tahnk you for all your hep. 	233083570	1478218069532	1478218069637	h	72
455926	4910065	Thank you for all your help.	Tahnk you for all your hep. 	233083572	1478218069645	1478218069765	e	69
455926	4910065	Thank you for all your help.	Tahnk you for all your hep. 	233083610	1478218070014	1478218070116	p	80
455926	4910065	Thank you for all your help.	Tahnk you for all your hep. 	233083611	1478218070949	1478218071037	.	190
455926	4910065	Thank you for all your help.	Tahnk you for all your hep. 	233083612	1478218071460	1478218071524	 	32
455926	4910073	The military refuses to leave power and restore democracy by May 21.	The military refuses to leave power and restore democracy by May 21.	233083656	1478218073483	1478218073708	CAPS_LOCK	20
455926	4910073	The military refuses to leave power and restore democracy by May 21.	The military refuses to leave power and restore democracy by May 21.	233083655	1478218073612	1478218073708	T	84
455926	4910073	The military refuses to leave power and restore democracy by May 21.	The military refuses to leave power and restore democracy by May 21.	233083657	1478218073822	1478218073894	h	72
455926	4910073	The military refuses to leave power and restore democracy by May 21.	The military refuses to leave power and restore democracy by May 21.	233083658	1478218073893	1478218074036	e	69
