PARTICIPANT_ID	TEST_SECTION_ID	SENTENCE	USER_INPUT	KEYSTROKE_ID	PRESS_TIME	RELEASE_TIME	LETTER	KEYCODE
64663	705806	I'm leaving around noon tomorrow to catch a flight.	I'm leaving around noon tomorrow to catch a flight.	33552945	1472754100602	1472754100758	SHIFT	16
64663	705806	I'm leaving around noon tomorrow to catch a flight.	I'm leaving around noon tomorrow to catch a flight.	33552947	1472754100695	1472754100774	I	73
64663	705806	I'm leaving around noon tomorrow to catch a flight.	I'm leaving around noon tomorrow to catch a flight.	33552949	1472754101055	1472754101171	'	222
64663	705806	I'm leaving around noon tomorrow to catch a flight.	I'm leaving around noon tomorrow to catch a flight.	33552956	1472754101468	1472754101557	m	77
64663	705806	I'm leaving around noon tomorrow to catch a flight.	I'm leaving around noon tomorrow to catch a flight.	33552962	1472754101604	1472754101721	 	32
64663	705806	I'm leaving around noon tomorrow to catch a flight.	I'm leaving around noon tomorrow to catch a flight.	33552967	1472754102002	1472754102122	l	76
64663	705806	I'm leaving around noon tomorrow to catch a flight.	I'm leaving around noon tomorrow to catch a flight.	33553018	1472754102122	1472754102270	e	69
64663	705806	I'm leaving around noon tomorrow to catch a flight.	I'm leaving around noon tomorrow to catch a flight.	33553024	1472754102426	1472754102523	a	65
64663	705806	I'm leaving around noon tomorrow to catch a flight.	I'm leaving around noon tomorrow to catch a flight.	33553031	1472754102569	1472754102626	v	86
64663	705806	I'm leaving around noon tomorrow to catch a flight.	I'm leaving around noon tomorrow to catch a flight.	33553040	1472754102766	1472754102903	i	73
64663	705806	I'm leaving around noon tomorrow to catch a flight.	I'm leaving around noon tomorrow to catch a flight.	33553048	1472754102981	1472754103120	n	78
64663	705806	I'm leaving around noon tomorrow to catch a flight.	I'm leaving around noon tomorrow to catch a flight.	33553117	1472754103120	1472754103192	g	71
64663	705806	I'm leaving around noon tomorrow to catch a flight.	I'm leaving around noon tomorrow to catch a flight.	33553121	1472754103223	1472754103323	 	32
64663	705806	I'm leaving around noon tomorrow to catch a flight.	I'm leaving around noon tomorrow to catch a flight.	33553125	1472754103479	1472754103572	a	65
64663	705806	I'm leaving around noon tomorrow to catch a flight.	I'm leaving around noon tomorrow to catch a flight.	33553129	1472754103775	1472754103873	r	82
64663	705806	I'm leaving around noon tomorrow to catch a flight.	I'm leaving around noon tomorrow to catch a flight.	33553136	1472754103951	1472754104055	o	79
