PARTICIPANT_ID	TEST_SECTION_ID	SENTENCE	USER_INPUT	KEYSTROKE_ID	PRESS_TIME	RELEASE_TIME	LETTER	KEYCODE
444311	4783111	I will add this to the folder and let you know when we get into it.	I will add this to the folder and let you know when we get into it.	227093941	1478097508351	1478097508920	SHIFT	16
444311	4783111	I will add this to the folder and let you know when we get into it.	I will add this to the folder and let you know when we get into it.	227093947	1478097508820	1478097508936	I	73
444311	4783111	I will add this to the folder and let you know when we get into it.	I will add this to the folder and let you know when we get into it.	227093951	1478097509092	1478097509196	 	32
444311	4783111	I will add this to the folder and let you know when we get into it.	I will add this to the folder and let you know when we get into it.	227093956	1478097509259	1478097509347	w	87
444311	4783111	I will add this to the folder and let you know when we get into it.	I will add this to the folder and let you know when we get into it.	227093960	1478097509378	1478097509446	i	73
444311	4783111	I will add this to the folder and let you know when we get into it.	I will add this to the folder and let you know when we get into it.	227093964	1478097509571	1478097509632	l	76
444311	4783111	I will add this to the folder and let you know when we get into it.	I will add this to the folder and let you know when we get into it.	227094012	1478097509707	1478097509788	l	76
444311	4783111	I will add this to the folder and let you know when we get into it.	I will add this to the folder and let you know when we get into it.	227094016	1478097509897	1478097509964	 	32
444311	4783111	I will add this to the folder and let you know when we get into it.	I will add this to the folder and let you know when we get into it.	227094024	1478097509996	1478097510137	a	65
444311	4783111	I will add this to the folder and let you know when we get into it.	I will add this to the folder and let you know when we get into it.	227094030	1478097510213	1478097510280	d	68
444311	4783111	I will add this to the folder and let you know when we get into it.	I will add this to the folder and let you know when we get into it.	227094036	1478097510367	1478097510446	d	68
444311	4783111	I will add this to the folder and let you know when we get into it.	I will add this to the folder and let you know when we get into it.	227094064	1478097510504	1478097510588	 	32
444311	4783111	I will add this to the folder and let you know when we get into it.	I will add this to the folder and let you know when we get into it.	227094071	1478097510681	1478097510763	t	84
444311	4783111	I will add this to the folder and let you know when we get into it.	I will add this to the folder and let you know when we get into it.	227094079	1478097510857	1478097510925	h	72
444311	4783111	I will add this to the folder and let you know when we get into it.	I will add this to the folder and let you know when we get into it.	227094086	1478097510941	1478097511045	i	73
444311	4783111	I will add this to the folder and let you know when we get into it.	I will add this to the folder and let you know when we get into it.	227094100	1478097511092	1478097511179	s	83
444311	4783111	I will add this to the folder and let you know when we get into it.	I will add this to the folder and let you know when we get into it.	227094151	1478097511252	1478097511336	 	32
444311	4783111	I will add this to the folder and let you know when we get into it.	I will add this to the folder and let you know when we get into it.	227094157	1478097511414	1478097511502	t	84
444311	4783111	I will add this to the folder and let you know when we get into it.	I will add this to the folder and let you know when we get into it.	227094162	1478097511596	1478097511702	o	79
444311	4783111	I will add this to the folder and let you know when we get into it.	I will add this to the folder and let you know when we get into it.	227094168	1478097511827	1478097511945	 	32
444311	4783111	I will add this to the folder and let you know when we get into it.	I will add this to the folder and let you know when we get into it.	227094175	1478097511994	1478097512071	t	84
444311	4783111	I will add this to the folder and let you know when we get into it.	I will add this to the folder and let you know when we get into it.	227094217	1478097512128	1478097512228	h	72
444311	4783111	I will add this to the folder and let you know when we get into it.	I will add this to the folder and let you know when we get into it.	227094221	1478097512291	1478097512387	e	69
444311	4783111	I will add this to the folder and let you know when we get into it.	I will add this to the folder and let you know when we get into it.	227094224	1478097512402	1478097512511	 	32
444311	4783111	I will add this to the folder and let you know when we get into it.	I will add this to the folder and let you know when we get into it.	227094229	1478097512589	1478097512669	f	70
444311	4783111	I will add this to the folder and let you know when we get into it.	I will add this to the folder and let you know when we get into it.	227094238	1478097512732	1478097512814	o	79
444311	4783111	I will add this to the folder and let you know when we get into it.	I will add this to the folder and let you know when we get into it.	227094311	1478097512908	1478097512997	l	76
444311	4783111	I will add this to the folder and let you know when we get into it.	I will add this to the folder and let you know when we get into it.	227094315	1478097513090	1478097513196	d	68
444311	4783111	I will add this to the folder and let you know when we get into it.	I will add this to the folder and let you know when we get into it.	227094320	1478097513323	1478097513412	e	69
444311	4783111	I will add this to the folder and let you know when we get into it.	I will add this to the folder and let you know when we get into it.	227094324	1478097513459	1478097513545	r	82
444311	4783111	I will add this to the folder and let you know when we get into it.	I will add this to the folder and let you know when we get into it.	227094330	1478097513607	1478097513680	 	32
444311	4783111	I will add this to the folder and let you know when we get into it.	I will add this to the folder and let you know when we get into it.	227094386	1478097513754	1478097513884	a	65
444311	4783111	I will add this to the folder and let you know when we get into it.	I will add this to the folder and let you know when we get into it.	227094390	1478097513916	1478097514002	n	78
444311	4783111	I will add this to the folder and let you know when we get into it.	I will add this to the folder and let you know when we get into it.	227094395	1478097514033	1478097514120	d	68
444311	4783111	I will add this to the folder and let you know when we get into it.	I will add this to the folder and let you know when we get into it.	227094402	1478097514151	1478097514236	 	32
444311	4783111	I will add this to the folder and let you know when we get into it.	I will add this to the folder and let you know when we get into it.	227094411	1478097514346	1478097514461	l	76
444311	4783111	I will add this to the folder and let you know when we get into it.	I will add this to the folder and let you know when we get into it.	227094467	1478097514620	1478097514718	e	69
444311	4783111	I will add this to the folder and let you know when we get into it.	I will add this to the folder and let you know when we get into it.	227094471	1478097514843	1478097514936	t	84
444311	4783111	I will add this to the folder and let you know when we get into it.	I will add this to the folder and let you know when we get into it.	227094473	1478097515015	1478097515118	 	32
444311	4783111	I will add this to the folder and let you know when we get into it.	I will add this to the folder and let you know when we get into it.	227094474	1478097515196	1478097515271	y	89
444311	4783111	I will add this to the folder and let you know when we get into it.	I will add this to the folder and let you know when we get into it.	227094476	1478097515318	1478097515420	o	79
444311	4783111	I will add this to the folder and let you know when we get into it.	I will add this to the folder and let you know when we get into it.	227094507	1478097515492	1478097515571	u	85
444311	4783111	I will add this to the folder and let you know when we get into it.	I will add this to the folder and let you know when we get into it.	227094511	1478097515713	1478097515803	 	32
444311	4783111	I will add this to the folder and let you know when we get into it.	I will add this to the folder and let you know when we get into it.	227094513	1478097515881	1478097515980	k	75
444311	4783111	I will add this to the folder and let you know when we get into it.	I will add this to the folder and let you know when we get into it.	227094516	1478097516120	1478097516203	n	78
444311	4783111	I will add this to the folder and let you know when we get into it.	I will add this to the folder and let you know when we get into it.	227094518	1478097516369	1478097516478	o	79
444311	4783111	I will add this to the folder and let you know when we get into it.	I will add this to the folder and let you know when we get into it.	227094557	1478097516535	1478097516622	w	87
444311	4783111	I will add this to the folder and let you know when we get into it.	I will add this to the folder and let you know when we get into it.	227094567	1478097516747	1478097516820	 	32
444311	4783111	I will add this to the folder and let you know when we get into it.	I will add this to the folder and let you know when we get into it.	227094574	1478097516914	1478097516988	w	87
444311	4783111	I will add this to the folder and let you know when we get into it.	I will add this to the folder and let you know when we get into it.	227094586	1478097517073	1478097517137	h	72
444311	4783111	I will add this to the folder and let you know when we get into it.	I will add this to the folder and let you know when we get into it.	227094594	1478097517199	1478097517295	e	69
444311	4783111	I will add this to the folder and let you know when we get into it.	I will add this to the folder and let you know when we get into it.	227094657	1478097517383	1478097517464	n	78
444311	4783111	I will add this to the folder and let you know when we get into it.	I will add this to the folder and let you know when we get into it.	227094664	1478097517557	1478097517652	 	32
444311	4783111	I will add this to the folder and let you know when we get into it.	I will add this to the folder and let you know when we get into it.	227094675	1478097517699	1478097517811	w	87
444311	4783111	I will add this to the folder and let you know when we get into it.	I will add this to the folder and let you know when we get into it.	227094684	1478097517873	1478097517962	e	69
444311	4783111	I will add this to the folder and let you know when we get into it.	I will add this to the folder and let you know when we get into it.	227094691	1478097518024	1478097518112	 	32
444311	4783111	I will add this to the folder and let you know when we get into it.	I will add this to the folder and let you know when we get into it.	227094764	1478097518411	1478097518471	g	71
444311	4783111	I will add this to the folder and let you know when we get into it.	I will add this to the folder and let you know when we get into it.	227094767	1478097518534	1478097518614	e	69
444311	4783111	I will add this to the folder and let you know when we get into it.	I will add this to the folder and let you know when we get into it.	227094772	1478097518692	1478097518771	t	84
444311	4783111	I will add this to the folder and let you know when we get into it.	I will add this to the folder and let you know when we get into it.	227094774	1478097518881	1478097518980	 	32
444311	4783111	I will add this to the folder and let you know when we get into it.	I will add this to the folder and let you know when we get into it.	227094778	1478097519105	1478097519212	i	73
444311	4783111	I will add this to the folder and let you know when we get into it.	I will add this to the folder and let you know when we get into it.	227095000	1478097519316	1478097519399	n	78
444311	4783111	I will add this to the folder and let you know when we get into it.	I will add this to the folder and let you know when we get into it.	227095004	1478097521724	1478097521815	t	84
444311	4783111	I will add this to the folder and let you know when we get into it.	I will add this to the folder and let you know when we get into it.	227095008	1478097521924	1478097522022	o	79
444311	4783111	I will add this to the folder and let you know when we get into it.	I will add this to the folder and let you know when we get into it.	227095014	1478097522135	1478097522251	 	32
444311	4783111	I will add this to the folder and let you know when we get into it.	I will add this to the folder and let you know when we get into it.	227095020	1478097522329	1478097522420	i	73
444311	4783111	I will add this to the folder and let you know when we get into it.	I will add this to the folder and let you know when we get into it.	227095283	1478097522651	1478097522736	t	84
444311	4783111	I will add this to the folder and let you know when we get into it.	I will add this to the folder and let you know when we get into it.	227095289	1478097523064	1478097523122	.	190
444311	4783165	Can you rough out a slide on rating agencies?	Can you rough out the lines on rating agencies?	227095874	1478097533230	1478097533477	SHIFT	16
444311	4783165	Can you rough out a slide on rating agencies?	Can you rough out the lines on rating agencies?	227095870	1478097533355	1478097533477	C	67
444311	4783165	Can you rough out a slide on rating agencies?	Can you rough out the lines on rating agencies?	227095878	1478097533571	1478097533686	a	65
444311	4783165	Can you rough out a slide on rating agencies?	Can you rough out the lines on rating agencies?	227095882	1478097533749	1478097533846	n	78
444311	4783165	Can you rough out a slide on rating agencies?	Can you rough out the lines on rating agencies?	227095891	1478097533909	1478097534019	 	32
444311	4783165	Can you rough out a slide on rating agencies?	Can you rough out the lines on rating agencies?	227095896	1478097534097	1478097534203	y	89
444311	4783165	Can you rough out a slide on rating agencies?	Can you rough out the lines on rating agencies?	227095958	1478097534214	1478097534343	o	79
444311	4783165	Can you rough out a slide on rating agencies?	Can you rough out the lines on rating agencies?	227095964	1478097534390	1478097534472	u	85
444311	4783165	Can you rough out a slide on rating agencies?	Can you rough out the lines on rating agencies?	227095967	1478097534628	1478097534697	 	32
444311	4783165	Can you rough out a slide on rating agencies?	Can you rough out the lines on rating agencies?	227095972	1478097535067	1478097535138	r	82
444311	4783165	Can you rough out a slide on rating agencies?	Can you rough out the lines on rating agencies?	227095975	1478097535231	1478097535335	o	79
444311	4783165	Can you rough out a slide on rating agencies?	Can you rough out the lines on rating agencies?	227096035	1478097535470	1478097535547	u	85
444311	4783165	Can you rough out a slide on rating agencies?	Can you rough out the lines on rating agencies?	227096040	1478097535594	1478097535671	g	71
444311	4783165	Can you rough out a slide on rating agencies?	Can you rough out the lines on rating agencies?	227096045	1478097535702	1478097535780	h	72
444311	4783165	Can you rough out a slide on rating agencies?	Can you rough out the lines on rating agencies?	227096050	1478097535859	1478097535962	 	32
444311	4783165	Can you rough out a slide on rating agencies?	Can you rough out the lines on rating agencies?	227096051	1478097536071	1478097536209	o	79
444311	4783165	Can you rough out a slide on rating agencies?	Can you rough out the lines on rating agencies?	227096073	1478097536272	1478097536347	u	85
444311	4783165	Can you rough out a slide on rating agencies?	Can you rough out the lines on rating agencies?	227096077	1478097536409	1478097536487	t	84
444311	4783165	Can you rough out a slide on rating agencies?	Can you rough out the lines on rating agencies?	227096083	1478097536518	1478097536597	 	32
444311	4783165	Can you rough out a slide on rating agencies?	Can you rough out the lines on rating agencies?	227096088	1478097536644	1478097536714	t	84
444311	4783165	Can you rough out a slide on rating agencies?	Can you rough out the lines on rating agencies?	227096092	1478097536730	1478097536826	h	72
