PARTICIPANT_ID	TEST_SECTION_ID	SENTENCE	USER_INPUT	KEYSTROKE_ID	PRESS_TIME	RELEASE_TIME	LETTER	KEYCODE
145007	1577476	I will be out on Friday, but any other day is fine.	I will be out on Frida, but any other day is fine.	74993989	1473871859057	1473871859304	SHIFT	16
145007	1577476	I will be out on Friday, but any other day is fine.	I will be out on Frida, but any other day is fine.	74993987	1473871859201	1473871859297	I	73
145007	1577476	I will be out on Friday, but any other day is fine.	I will be out on Frida, but any other day is fine.	74993991	1473871859312	1473871859408	 	32
145007	1577476	I will be out on Friday, but any other day is fine.	I will be out on Frida, but any other day is fine.	74993993	1473871859424	1473871859520	w	87
145007	1577476	I will be out on Friday, but any other day is fine.	I will be out on Frida, but any other day is fine.	74993995	1473871859504	1473871859568	i	73
145007	1577476	I will be out on Friday, but any other day is fine.	I will be out on Frida, but any other day is fine.	74993998	1473871859680	1473871859744	l	76
145007	1577476	I will be out on Friday, but any other day is fine.	I will be out on Frida, but any other day is fine.	74994008	1473871859814	1473871859888	l	76
145007	1577476	I will be out on Friday, but any other day is fine.	I will be out on Frida, but any other day is fine.	74994011	1473871859904	1473871859984	 	32
145007	1577476	I will be out on Friday, but any other day is fine.	I will be out on Frida, but any other day is fine.	74994015	1473871860016	1473871860114	b	66
145007	1577476	I will be out on Friday, but any other day is fine.	I will be out on Frida, but any other day is fine.	74994020	1473871860168	1473871860232	e	69
145007	1577476	I will be out on Friday, but any other day is fine.	I will be out on Frida, but any other day is fine.	74994041	1473871860200	1473871860344	 	32
145007	1577476	I will be out on Friday, but any other day is fine.	I will be out on Frida, but any other day is fine.	74994047	1473871860304	1473871860416	o	79
145007	1577476	I will be out on Friday, but any other day is fine.	I will be out on Frida, but any other day is fine.	74994052	1473871860368	1473871860480	u	85
145007	1577476	I will be out on Friday, but any other day is fine.	I will be out on Frida, but any other day is fine.	74994056	1473871860472	1473871860576	t	84
145007	1577476	I will be out on Friday, but any other day is fine.	I will be out on Frida, but any other day is fine.	74994058	1473871860552	1473871860656	 	32
145007	1577476	I will be out on Friday, but any other day is fine.	I will be out on Frida, but any other day is fine.	74994073	1473871860632	1473871860784	o	79
145007	1577476	I will be out on Friday, but any other day is fine.	I will be out on Frida, but any other day is fine.	74994076	1473871860736	1473871860816	n	78
145007	1577476	I will be out on Friday, but any other day is fine.	I will be out on Frida, but any other day is fine.	74994081	1473871860800	1473871860912	 	32
145007	1577476	I will be out on Friday, but any other day is fine.	I will be out on Frida, but any other day is fine.	74994086	1473871860928	1473871861088	SHIFT	16
145007	1577476	I will be out on Friday, but any other day is fine.	I will be out on Frida, but any other day is fine.	74994089	1473871861032	1473871861152	F	70
145007	1577476	I will be out on Friday, but any other day is fine.	I will be out on Frida, but any other day is fine.	74994092	1473871861176	1473871861265	r	82
145007	1577476	I will be out on Friday, but any other day is fine.	I will be out on Frida, but any other day is fine.	74994146	1473871861256	1473871861352	i	73
145007	1577476	I will be out on Friday, but any other day is fine.	I will be out on Frida, but any other day is fine.	74994150	1473871861384	1473871861520	d	68
145007	1577476	I will be out on Friday, but any other day is fine.	I will be out on Frida, but any other day is fine.	74994155	1473871861488	1473871861594	a	65
145007	1577476	I will be out on Friday, but any other day is fine.	I will be out on Frida, but any other day is fine.	74994158	1473871861664	1473871861752	,	188
145007	1577476	I will be out on Friday, but any other day is fine.	I will be out on Frida, but any other day is fine.	74994160	1473871861824	1473871861920	 	32
145007	1577476	I will be out on Friday, but any other day is fine.	I will be out on Frida, but any other day is fine.	74994162	1473871862552	1473871862752	SHIFT	16
145007	1577476	I will be out on Friday, but any other day is fine.	I will be out on Frida, but any other day is fine.	74994163	1473871862928	1473871863008	b	66
145007	1577476	I will be out on Friday, but any other day is fine.	I will be out on Frida, but any other day is fine.	74994170	1473871862992	1473871863074	u	85
145007	1577476	I will be out on Friday, but any other day is fine.	I will be out on Frida, but any other day is fine.	74994173	1473871863096	1473871863192	t	84
145007	1577476	I will be out on Friday, but any other day is fine.	I will be out on Frida, but any other day is fine.	74994177	1473871863160	1473871863232	 	32
145007	1577476	I will be out on Friday, but any other day is fine.	I will be out on Frida, but any other day is fine.	74994179	1473871863296	1473871863392	a	65
145007	1577476	I will be out on Friday, but any other day is fine.	I will be out on Frida, but any other day is fine.	74994186	1473871863352	1473871863444	n	78
145007	1577476	I will be out on Friday, but any other day is fine.	I will be out on Frida, but any other day is fine.	74994189	1473871863480	1473871863574	y	89
145007	1577476	I will be out on Friday, but any other day is fine.	I will be out on Frida, but any other day is fine.	74994210	1473871863584	1473871863664	 	32
145007	1577476	I will be out on Friday, but any other day is fine.	I will be out on Frida, but any other day is fine.	74994215	1473871863671	1473871863784	o	79
145007	1577476	I will be out on Friday, but any other day is fine.	I will be out on Frida, but any other day is fine.	74994219	1473871863724	1473871863816	t	84
145007	1577476	I will be out on Friday, but any other day is fine.	I will be out on Frida, but any other day is fine.	74994224	1473871863776	1473871863854	h	72
145007	1577476	I will be out on Friday, but any other day is fine.	I will be out on Frida, but any other day is fine.	74994228	1473871863957	1473871864056	e	69
145007	1577476	I will be out on Friday, but any other day is fine.	I will be out on Frida, but any other day is fine.	74994240	1473871864000	1473871864104	r	82
145007	1577476	I will be out on Friday, but any other day is fine.	I will be out on Frida, but any other day is fine.	74994244	1473871864084	1473871864144	 	32
145007	1577476	I will be out on Friday, but any other day is fine.	I will be out on Frida, but any other day is fine.	74994247	1473871864184	1473871864320	d	68
145007	1577476	I will be out on Friday, but any other day is fine.	I will be out on Frida, but any other day is fine.	74994249	1473871864272	1473871864400	a	65
145007	1577476	I will be out on Friday, but any other day is fine.	I will be out on Frida, but any other day is fine.	74994252	1473871864352	1473871864448	y	89
145007	1577476	I will be out on Friday, but any other day is fine.	I will be out on Frida, but any other day is fine.	74994263	1473871864434	1473871864534	 	32
145007	1577476	I will be out on Friday, but any other day is fine.	I will be out on Frida, but any other day is fine.	74994268	1473871864534	1473871864672	i	73
145007	1577476	I will be out on Friday, but any other day is fine.	I will be out on Frida, but any other day is fine.	74994273	1473871864656	1473871864744	s	83
145007	1577476	I will be out on Friday, but any other day is fine.	I will be out on Frida, but any other day is fine.	74994277	1473871864744	1473871864855	 	32
145007	1577476	I will be out on Friday, but any other day is fine.	I will be out on Frida, but any other day is fine.	74994281	1473871864855	1473871864961	f	70
145007	1577476	I will be out on Friday, but any other day is fine.	I will be out on Frida, but any other day is fine.	74994308	1473871864945	1473871865040	i	73
145007	1577476	I will be out on Friday, but any other day is fine.	I will be out on Frida, but any other day is fine.	74994310	1473871864995	1473871865088	n	78
145007	1577476	I will be out on Friday, but any other day is fine.	I will be out on Frida, but any other day is fine.	74994313	1473871865192	1473871865272	e	69
145007	1577476	I will be out on Friday, but any other day is fine.	I will be out on Frida, but any other day is fine.	74994317	1473871865624	1473871865728	.	190
145007	1577488	The earliest the Jets expect him to return is Dec.	The earliest the Jets expect him to return is Dec.	74994553	1473871871423	1473871871678	SHIFT	16
145007	1577488	The earliest the Jets expect him to return is Dec.	The earliest the Jets expect him to return is Dec.	74994555	1473871871632	1473871871711	T	84
145007	1577488	The earliest the Jets expect him to return is Dec.	The earliest the Jets expect him to return is Dec.	74994558	1473871871695	1473871871791	h	72
145007	1577488	The earliest the Jets expect him to return is Dec.	The earliest the Jets expect him to return is Dec.	74994563	1473871871815	1473871871895	e	69
145007	1577488	The earliest the Jets expect him to return is Dec.	The earliest the Jets expect him to return is Dec.	74994568	1473871871887	1473871871975	 	32
145007	1577488	The earliest the Jets expect him to return is Dec.	The earliest the Jets expect him to return is Dec.	74994573	1473871872182	1473871872255	e	69
145007	1577488	The earliest the Jets expect him to return is Dec.	The earliest the Jets expect him to return is Dec.	74994591	1473871872311	1473871872431	a	65
145007	1577488	The earliest the Jets expect him to return is Dec.	The earliest the Jets expect him to return is Dec.	74994593	1473871872438	1473871872535	r	82
