PARTICIPANT_ID	TEST_SECTION_ID	SENTENCE	USER_INPUT	KEYSTROKE_ID	PRESS_TIME	RELEASE_TIME	LETTER	KEYCODE
264420	2832756	Penske wouldn't come here without a good idea it would hold up.	penske wouln't  come here without a good idea it would hold up	134536792	1475619857107	1475619857321	p	80
264420	2832756	Penske wouldn't come here without a good idea it would hold up.	penske wouln't  come here without a good idea it would hold up	134536795	1475619857441	1475619857688	e	69
264420	2832756	Penske wouldn't come here without a good idea it would hold up.	penske wouln't  come here without a good idea it would hold up	134536800	1475619858952	1475619859102	n	78
264420	2832756	Penske wouldn't come here without a good idea it would hold up.	penske wouln't  come here without a good idea it would hold up	134536803	1475619860036	1475619860233	s	83
264420	2832756	Penske wouldn't come here without a good idea it would hold up.	penske wouln't  come here without a good idea it would hold up	134536807	1475619861178	1475619861356	k	75
264420	2832756	Penske wouldn't come here without a good idea it would hold up.	penske wouln't  come here without a good idea it would hold up	134536960	1475619861606	1475619861869	e	69
264420	2832756	Penske wouldn't come here without a good idea it would hold up.	penske wouln't  come here without a good idea it would hold up	134536962	1475619862232	1475619862395	 	32
264420	2832756	Penske wouldn't come here without a good idea it would hold up.	penske wouln't  come here without a good idea it would hold up	134536964	1475619862737	1475619862910	w	87
264420	2832756	Penske wouldn't come here without a good idea it would hold up.	penske wouln't  come here without a good idea it would hold up	134536966	1475619863182	1475619863406	o	79
264420	2832756	Penske wouldn't come here without a good idea it would hold up.	penske wouln't  come here without a good idea it would hold up	134536969	1475619863644	1475619863810	u	85
264420	2832756	Penske wouldn't come here without a good idea it would hold up.	penske wouln't  come here without a good idea it would hold up	134537331	1475619864359	1475619864558	l	76
264420	2832756	Penske wouldn't come here without a good idea it would hold up.	penske wouln't  come here without a good idea it would hold up	134537336	1475619864989	1475619865194	n	78
264420	2832756	Penske wouldn't come here without a good idea it would hold up.	penske wouln't  come here without a good idea it would hold up	134537339	1475619868253	1475619868434	'	222
264420	2832756	Penske wouldn't come here without a good idea it would hold up.	penske wouln't  come here without a good idea it would hold up	134537344	1475619869570	1475619869716	t	84
264420	2832756	Penske wouldn't come here without a good idea it would hold up.	penske wouln't  come here without a good idea it would hold up	134537529	1475619869655	1475619869766	 	32
264420	2832756	Penske wouldn't come here without a good idea it would hold up.	penske wouln't  come here without a good idea it would hold up	134537536	1475619869858	1475619870120	 	32
264420	2832756	Penske wouldn't come here without a good idea it would hold up.	penske wouln't  come here without a good idea it would hold up	134537544	1475619871166	1475619871319	c	67
264420	2832756	Penske wouldn't come here without a good idea it would hold up.	penske wouln't  come here without a good idea it would hold up	134537555	1475619871724	1475619871952	o	79
264420	2832756	Penske wouldn't come here without a good idea it would hold up.	penske wouln't  come here without a good idea it would hold up	134537564	1475619872207	1475619872330	m	77
264420	2832756	Penske wouldn't come here without a good idea it would hold up.	penske wouln't  come here without a good idea it would hold up	134537571	1475619872382	1475619872554	e	69
264420	2832756	Penske wouldn't come here without a good idea it would hold up.	penske wouln't  come here without a good idea it would hold up	134537800	1475619872534	1475619872655	 	32
264420	2832756	Penske wouldn't come here without a good idea it would hold up.	penske wouln't  come here without a good idea it would hold up	134537806	1475619874247	1475619874453	h	72
264420	2832756	Penske wouldn't come here without a good idea it would hold up.	penske wouln't  come here without a good idea it would hold up	134537813	1475619874484	1475619874676	e	69
264420	2832756	Penske wouldn't come here without a good idea it would hold up.	penske wouln't  come here without a good idea it would hold up	134537816	1475619874856	1475619874908	r	82
264420	2832756	Penske wouldn't come here without a good idea it would hold up.	penske wouln't  come here without a good idea it would hold up	134537818	1475619874879	1475619875070	e	69
264420	2832756	Penske wouldn't come here without a good idea it would hold up.	penske wouln't  come here without a good idea it would hold up	134537821	1475619875109	1475619875283	 	32
264420	2832756	Penske wouldn't come here without a good idea it would hold up.	penske wouln't  come here without a good idea it would hold up	134537962	1475619876083	1475619876250	w	87
264420	2832756	Penske wouldn't come here without a good idea it would hold up.	penske wouln't  come here without a good idea it would hold up	134537965	1475619876432	1475619876567	i	73
264420	2832756	Penske wouldn't come here without a good idea it would hold up.	penske wouln't  come here without a good idea it would hold up	134537968	1475619876882	1475619877041	t	84
264420	2832756	Penske wouldn't come here without a good idea it would hold up.	penske wouln't  come here without a good idea it would hold up	134537972	1475619877059	1475619877194	h	72
264420	2832756	Penske wouldn't come here without a good idea it would hold up.	penske wouln't  come here without a good idea it would hold up	134537978	1475619877562	1475619877649	p	80
264420	2832756	Penske wouldn't come here without a good idea it would hold up.	penske wouln't  come here without a good idea it would hold up	134538141	1475619878144	1475619878295	u	85
264420	2832756	Penske wouldn't come here without a good idea it would hold up.	penske wouln't  come here without a good idea it would hold up	134538145	1475619878457	1475619878572	t	84
264420	2832756	Penske wouldn't come here without a good idea it would hold up.	penske wouln't  come here without a good idea it would hold up	134538150	1475619878569	1475619878680	 	32
264420	2832756	Penske wouldn't come here without a good idea it would hold up.	penske wouln't  come here without a good idea it would hold up	134538154	1475619880373	1475619880486	a	65
