PARTICIPANT_ID	TEST_SECTION_ID	SENTENCE	USER_INPUT	KEYSTROKE_ID	PRESS_TIME	RELEASE_TIME	LETTER	KEYCODE
405680	4380593	Sorry it took so long.	Sorry it took so long.	208076507	1477550738973	1477550739093	SHIFT	16
405680	4380593	Sorry it took so long.	Sorry it took so long.	208076510	1477550739058	1477550739191	S	83
405680	4380593	Sorry it took so long.	Sorry it took so long.	208076513	1477550739204	1477550739268	o	79
405680	4380593	Sorry it took so long.	Sorry it took so long.	208076515	1477550739284	1477550739352	r	82
405680	4380593	Sorry it took so long.	Sorry it took so long.	208076517	1477550739411	1477550739511	r	82
405680	4380593	Sorry it took so long.	Sorry it took so long.	208076519	1477550739558	1477550739690	y	89
405680	4380593	Sorry it took so long.	Sorry it took so long.	208076532	1477550739774	1477550739884	 	32
405680	4380593	Sorry it took so long.	Sorry it took so long.	208076535	1477550739925	1477550740016	i	73
405680	4380593	Sorry it took so long.	Sorry it took so long.	208076537	1477550740032	1477550740105	t	84
405680	4380593	Sorry it took so long.	Sorry it took so long.	208076540	1477550740116	1477550740216	 	32
405680	4380593	Sorry it took so long.	Sorry it took so long.	208076545	1477550740263	1477550740355	t	84
405680	4380593	Sorry it took so long.	Sorry it took so long.	208076584	1477550740343	1477550740416	o	79
405680	4380593	Sorry it took so long.	Sorry it took so long.	208076587	1477550740464	1477550740569	o	79
405680	4380593	Sorry it took so long.	Sorry it took so long.	208076588	1477550740618	1477550740750	k	75
405680	4380593	Sorry it took so long.	Sorry it took so long.	208076590	1477550740766	1477550740853	 	32
405680	4380593	Sorry it took so long.	Sorry it took so long.	208076592	1477550740868	1477550741018	s	83
405680	4380593	Sorry it took so long.	Sorry it took so long.	208076623	1477550740939	1477550741044	o	79
405680	4380593	Sorry it took so long.	Sorry it took so long.	208076628	1477550741031	1477550741156	 	32
405680	4380593	Sorry it took so long.	Sorry it took so long.	208076632	1477550741235	1477550741270	l	76
405680	4380593	Sorry it took so long.	Sorry it took so long.	208076636	1477550741366	1477550741477	o	79
405680	4380593	Sorry it took so long.	Sorry it took so long.	208076640	1477550741468	1477550741552	n	78
405680	4380593	Sorry it took so long.	Sorry it took so long.	208076646	1477550741568	1477550741641	g	71
405680	4380593	Sorry it took so long.	Sorry it took so long.	208076644	1477550741621	1477550741733	.	190
405680	4380601	I will be out on Friday, but any other day is fine.	I will be out on Friday, but any other day is fine.	208077044	1477550751757	1477550751918	SHIFT	16
405680	4380601	I will be out on Friday, but any other day is fine.	I will be out on Friday, but any other day is fine.	208077038	1477550751842	1477550751916	I	73
405680	4380601	I will be out on Friday, but any other day is fine.	I will be out on Friday, but any other day is fine.	208077052	1477550751964	1477550752062	 	32
405680	4380601	I will be out on Friday, but any other day is fine.	I will be out on Friday, but any other day is fine.	208077060	1477550752038	1477550752160	w	87
