PARTICIPANT_ID	TEST_SECTION_ID	SENTENCE	USER_INPUT	KEYSTROKE_ID	PRESS_TIME	RELEASE_TIME	LETTER	KEYCODE
438530	4722206	Louis defensive backs should be able to match his downfield speed.	Louis defensive backs should be able to match his downfield speed.	224211969	1478029402387	1478029402906	SHIFT	16
438530	4722206	Louis defensive backs should be able to match his downfield speed.	Louis defensive backs should be able to match his downfield speed.	224211967	1478029402738	1478029402882	L	76
438530	4722206	Louis defensive backs should be able to match his downfield speed.	Louis defensive backs should be able to match his downfield speed.	224211971	1478029402962	1478029403106	o	79
438530	4722206	Louis defensive backs should be able to match his downfield speed.	Louis defensive backs should be able to match his downfield speed.	224211973	1478029403218	1478029403298	u	85
438530	4722206	Louis defensive backs should be able to match his downfield speed.	Louis defensive backs should be able to match his downfield speed.	224211975	1478029404066	1478029404202	i	73
438530	4722206	Louis defensive backs should be able to match his downfield speed.	Louis defensive backs should be able to match his downfield speed.	224212082	1478029404162	1478029404290	s	83
438530	4722206	Louis defensive backs should be able to match his downfield speed.	Louis defensive backs should be able to match his downfield speed.	224212086	1478029404370	1478029404514	 	32
438530	4722206	Louis defensive backs should be able to match his downfield speed.	Louis defensive backs should be able to match his downfield speed.	224212093	1478029405154	1478029405306	d	68
438530	4722206	Louis defensive backs should be able to match his downfield speed.	Louis defensive backs should be able to match his downfield speed.	224212099	1478029405706	1478029405858	e	69
438530	4722206	Louis defensive backs should be able to match his downfield speed.	Louis defensive backs should be able to match his downfield speed.	224212103	1478029406018	1478029406219	f	70
438530	4722206	Louis defensive backs should be able to match his downfield speed.	Louis defensive backs should be able to match his downfield speed.	224212189	1478029406194	1478029406418	e	69
438530	4722206	Louis defensive backs should be able to match his downfield speed.	Louis defensive backs should be able to match his downfield speed.	224212192	1478029407050	1478029407138	n	78
438530	4722206	Louis defensive backs should be able to match his downfield speed.	Louis defensive backs should be able to match his downfield speed.	224212196	1478029407459	1478029407595	s	83
438530	4722206	Louis defensive backs should be able to match his downfield speed.	Louis defensive backs should be able to match his downfield speed.	224212200	1478029407554	1478029407674	i	73
438530	4722206	Louis defensive backs should be able to match his downfield speed.	Louis defensive backs should be able to match his downfield speed.	224212202	1478029407826	1478029407986	v	86
438530	4722206	Louis defensive backs should be able to match his downfield speed.	Louis defensive backs should be able to match his downfield speed.	224212204	1478029408058	1478029408162	e	69
438530	4722206	Louis defensive backs should be able to match his downfield speed.	Louis defensive backs should be able to match his downfield speed.	224212274	1478029408258	1478029408386	 	32
438530	4722206	Louis defensive backs should be able to match his downfield speed.	Louis defensive backs should be able to match his downfield speed.	224212280	1478029408874	1478029408946	b	66
438530	4722206	Louis defensive backs should be able to match his downfield speed.	Louis defensive backs should be able to match his downfield speed.	224212283	1478029408978	1478029409066	a	65
438530	4722206	Louis defensive backs should be able to match his downfield speed.	Louis defensive backs should be able to match his downfield speed.	224212286	1478029409266	1478029409338	c	67
438530	4722206	Louis defensive backs should be able to match his downfield speed.	Louis defensive backs should be able to match his downfield speed.	224212288	1478029409418	1478029409546	k	75
438530	4722206	Louis defensive backs should be able to match his downfield speed.	Louis defensive backs should be able to match his downfield speed.	224212350	1478029409586	1478029409690	s	83
438530	4722206	Louis defensive backs should be able to match his downfield speed.	Louis defensive backs should be able to match his downfield speed.	224212354	1478029409754	1478029409866	 	32
438530	4722206	Louis defensive backs should be able to match his downfield speed.	Louis defensive backs should be able to match his downfield speed.	224212358	1478029410354	1478029410498	s	83
438530	4722206	Louis defensive backs should be able to match his downfield speed.	Louis defensive backs should be able to match his downfield speed.	224212361	1478029410466	1478029410642	h	72
438530	4722206	Louis defensive backs should be able to match his downfield speed.	Louis defensive backs should be able to match his downfield speed.	224212429	1478029410586	1478029410762	o	79
438530	4722206	Louis defensive backs should be able to match his downfield speed.	Louis defensive backs should be able to match his downfield speed.	224212433	1478029410715	1478029410818	u	85
438530	4722206	Louis defensive backs should be able to match his downfield speed.	Louis defensive backs should be able to match his downfield speed.	224212439	1478029410914	1478029411042	l	76
438530	4722206	Louis defensive backs should be able to match his downfield speed.	Louis defensive backs should be able to match his downfield speed.	224212444	1478029411074	1478029411178	d	68
438530	4722206	Louis defensive backs should be able to match his downfield speed.	Louis defensive backs should be able to match his downfield speed.	224212448	1478029411242	1478029411378	 	32
438530	4722206	Louis defensive backs should be able to match his downfield speed.	Louis defensive backs should be able to match his downfield speed.	224212451	1478029411610	1478029411730	b	66
438530	4722206	Louis defensive backs should be able to match his downfield speed.	Louis defensive backs should be able to match his downfield speed.	224212509	1478029411762	1478029411858	e	69
438530	4722206	Louis defensive backs should be able to match his downfield speed.	Louis defensive backs should be able to match his downfield speed.	224212511	1478029411914	1478029412050	 	32
438530	4722206	Louis defensive backs should be able to match his downfield speed.	Louis defensive backs should be able to match his downfield speed.	224212512	1478029412346	1478029412482	a	65
438530	4722206	Louis defensive backs should be able to match his downfield speed.	Louis defensive backs should be able to match his downfield speed.	224212514	1478029412594	1478029412762	b	66
438530	4722206	Louis defensive backs should be able to match his downfield speed.	Louis defensive backs should be able to match his downfield speed.	224212558	1478029412706	1478029412866	l	76
438530	4722206	Louis defensive backs should be able to match his downfield speed.	Louis defensive backs should be able to match his downfield speed.	224212561	1478029412851	1478029412954	e	69
438530	4722206	Louis defensive backs should be able to match his downfield speed.	Louis defensive backs should be able to match his downfield speed.	224212567	1478029412994	1478029413138	 	32
438530	4722206	Louis defensive backs should be able to match his downfield speed.	Louis defensive backs should be able to match his downfield speed.	224212573	1478029413194	1478029413306	t	84
438530	4722206	Louis defensive backs should be able to match his downfield speed.	Louis defensive backs should be able to match his downfield speed.	224212577	1478029413290	1478029413458	o	79
438530	4722206	Louis defensive backs should be able to match his downfield speed.	Louis defensive backs should be able to match his downfield speed.	224212583	1478029413458	1478029413578	 	32
438530	4722206	Louis defensive backs should be able to match his downfield speed.	Louis defensive backs should be able to match his downfield speed.	224212617	1478029413762	1478029413906	m	77
438530	4722206	Louis defensive backs should be able to match his downfield speed.	Louis defensive backs should be able to match his downfield speed.	224212621	1478029414098	1478029414242	a	65
438530	4722206	Louis defensive backs should be able to match his downfield speed.	Louis defensive backs should be able to match his downfield speed.	224212625	1478029414338	1478029414402	t	84
438530	4722206	Louis defensive backs should be able to match his downfield speed.	Louis defensive backs should be able to match his downfield speed.	224212627	1478029414482	1478029414586	c	67
438530	4722206	Louis defensive backs should be able to match his downfield speed.	Louis defensive backs should be able to match his downfield speed.	224212714	1478029414570	1478029414730	h	72
438530	4722206	Louis defensive backs should be able to match his downfield speed.	Louis defensive backs should be able to match his downfield speed.	224212719	1478029414730	1478029414818	 	32
438530	4722206	Louis defensive backs should be able to match his downfield speed.	Louis defensive backs should be able to match his downfield speed.	224212723	1478029415338	1478029415506	h	72
438530	4722206	Louis defensive backs should be able to match his downfield speed.	Louis defensive backs should be able to match his downfield speed.	224212727	1478029415442	1478029415642	i	73
438530	4722206	Louis defensive backs should be able to match his downfield speed.	Louis defensive backs should be able to match his downfield speed.	224212731	1478029415522	1478029415666	s	83
438530	4722206	Louis defensive backs should be able to match his downfield speed.	Louis defensive backs should be able to match his downfield speed.	224212734	1478029415667	1478029415794	 	32
438530	4722206	Louis defensive backs should be able to match his downfield speed.	Louis defensive backs should be able to match his downfield speed.	224212824	1478029416346	1478029416450	d	68
438530	4722206	Louis defensive backs should be able to match his downfield speed.	Louis defensive backs should be able to match his downfield speed.	224212830	1478029416490	1478029416610	o	79
438530	4722206	Louis defensive backs should be able to match his downfield speed.	Louis defensive backs should be able to match his downfield speed.	224212835	1478029416666	1478029416882	w	87
438530	4722206	Louis defensive backs should be able to match his downfield speed.	Louis defensive backs should be able to match his downfield speed.	224212840	1478029416986	1478029417130	n	78
438530	4722206	Louis defensive backs should be able to match his downfield speed.	Louis defensive backs should be able to match his downfield speed.	224212845	1478029417602	1478029417730	f	70
438530	4722206	Louis defensive backs should be able to match his downfield speed.	Louis defensive backs should be able to match his downfield speed.	224212917	1478029417834	1478029417906	i	73
438530	4722206	Louis defensive backs should be able to match his downfield speed.	Louis defensive backs should be able to match his downfield speed.	224212919	1478029418010	1478029418114	l	76
438530	4722206	Louis defensive backs should be able to match his downfield speed.	Louis defensive backs should be able to match his downfield speed.	224212921	1478029418402	1478029418482	BKSP	8
438530	4722206	Louis defensive backs should be able to match his downfield speed.	Louis defensive backs should be able to match his downfield speed.	224212923	1478029418546	1478029418642	e	69
438530	4722206	Louis defensive backs should be able to match his downfield speed.	Louis defensive backs should be able to match his downfield speed.	224212925	1478029418666	1478029418794	l	76
438530	4722206	Louis defensive backs should be able to match his downfield speed.	Louis defensive backs should be able to match his downfield speed.	224212926	1478029418986	1478029419114	s	83
438530	4722206	Louis defensive backs should be able to match his downfield speed.	Louis defensive backs should be able to match his downfield speed.	224213023	1478029419258	1478029419378	 	32
438530	4722206	Louis defensive backs should be able to match his downfield speed.	Louis defensive backs should be able to match his downfield speed.	224213027	1478029419682	1478029419755	BKSP	8
438530	4722206	Louis defensive backs should be able to match his downfield speed.	Louis defensive backs should be able to match his downfield speed.	224213030	1478029419834	1478029419930	BKSP	8
